time	Loc01	Loc02	Loc03	Loc04	Loc05	Loc06	Loc07	Loc08	Loc09	Loc10	Loc11	Loc12	Loc13	Loc14	Loc15	Loc16	Loc17	Loc18	Loc19	Loc20	Loc21	Loc22	Loc23	Loc24	Loc25	Loc26	Loc27	Loc28	Loc29	Loc30	Loc31	Loc32	Loc33	Loc34	Loc35	Loc36	Loc37	Loc38	Loc39	Loc40	Loc41	Loc42	Loc43	Loc44	Loc45	Loc46	Loc47	Loc48	Loc49	Loc50	Loc51	Loc52	Loc53	Loc54	Loc55	Loc56	Loc57	Loc58	Loc59	Loc60	Loc61	Loc62	Loc63	Loc64	Loc65	Loc66	Loc67	Loc68	Loc69	Loc70	Loc71	Loc72	Loc73	Loc74	Loc75	Loc76	Loc77	Loc78	Loc79	Loc80	Loc81	Loc82	Loc83	Loc84	Loc85	Loc86	Loc87	Loc88	Loc89	Loc90	Loc91	Loc92	Loc93	Loc94	Loc95	Loc96
2199686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	168	0	0	13	0	0	0	0	109	0	0	0	0	0	0	77	0	11	0	22	7	0	72	17	0	0	50	33	9	0	0	0	1	0	41	141	0	0	0	0	32	0	0	0	1	0	0	0	14	0	0	0	28	11	0	43	0	34	45	21	0	0	135	24	0	0	32	0	0	65	0	0	0	84	0	0
2233012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	31	305	0	0	5	0	0	0	0	73	0	0	0	0	0	0	53	0	7	0	19	1	0	79	4	0	0	31	24	1	0	0	0	0	0	24	194	0	0	0	0	118	0	0	0	0	0	0	0	7	0	0	0	11	53	0	96	0	110	32	99	0	0	126	10	0	0	47	0	0	38	0	0	0	78	0	0
2266347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	23	210	0	0	2	0	0	0	0	78	0	0	0	0	0	0	33	0	4	0	15	2	0	96	0	0	0	7	50	0	0	0	0	0	0	13	147	0	0	0	0	62	0	0	0	0	0	0	0	3	0	63	0	1	0	0	130	31	120	30	48	0	0	100	1	0	0	40	0	14	30	0	0	0	63	0	0
2320241	0	0	0	0	0	0	0	0	0	0	4	0	0	0	13	0	0	0	0	18	80	0	0	1	0	0	0	0	78	0	0	0	0	0	0	15	0	6	0	11	1	27	172	0	0	0	0	128	0	0	0	0	0	0	8	84	0	0	0	0	31	0	0	0	0	0	39	0	5	0	99	0	1	0	0	84	117	14	77	230	0	0	39	0	41	0	22	0	18	16	0	0	0	21	0	0
2333334	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	40	61	4	0	0	0	0	75	0	46	0	0	0	0	0	0	5	0	2	0	7	0	47	179	0	0	0	0	115	0	0	0	85	0	0	58	44	0	0	0	0	26	0	0	0	0	0	60	0	4	0	70	0	0	2	99	37	105	1	50	207	0	0	64	1	51	0	0	0	4	4	0	0	0	9	0	0
2366590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	47	0	0	0	0	0	153	0	17	0	0	0	0	0	0	0	0	0	0	4	0	79	124	0	0	0	0	130	0	0	0	90	0	0	44	9	0	0	0	0	15	0	0	0	0	0	36	0	0	0	54	0	0	0	81	15	61	1	129	138	0	0	158	1	45	0	0	0	2	0	0	0	0	1	0	0
2400002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	30	0	0	0	0	0	74	0	5	0	0	0	0	0	0	0	0	0	0	1	0	78	148	0	0	0	0	73	46	0	0	97	0	0	50	0	0	0	0	0	0	0	0	0	0	0	5	0	46	0	32	0	0	2	34	25	21	0	74	72	0	0	75	2	30	0	0	0	0	0	0	0	0	0	0	0
2433318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	17	0	0	0	0	0	51	0	1	0	0	0	0	0	0	0	0	0	0	2	0	60	111	0	0	0	0	45	78	0	0	76	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	1	6	173	79	0	79	49	0	0	57	2	10	0	0	0	1	0	0	66	0	0	0	0
2472688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	14	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	26	158	0	13	54	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	1	154	56	0	65	20	0	0	33	0	0	127	0	0	0	0	0	94	0	0	0	0
2499997	0	0	0	0	0	0	9	0	120	0	0	0	0	0	0	0	0	0	0	108	13	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0	74	0	0	11	180	0	78	22	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	3	160	4	0	35	12	0	0	13	1	0	97	0	0	0	0	0	69	0	3	0	0
2533334	0	0	0	0	0	0	60	0	125	0	0	0	0	42	0	0	0	0	0	75	9	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	1	0	59	0	0	8	69	0	63	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	84	0	0	0	96	1	0	29	4	0	42	4	0	0	93	0	0	0	0	0	32	0	96	0	0
2566697	0	0	0	23	0	0	55	33	46	0	0	0	0	60	0	0	0	0	0	60	6	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	2	0	56	0	0	5	130	0	72	0	0	0	61	15	24	0	0	0	0	0	0	0	0	0	0	0	121	0	0	86	0	0	0	62	0	0	18	0	0	96	2	0	0	66	0	0	0	0	116	15	0	70	0	0
2599966	0	0	0	90	0	0	3	86	31	0	0	0	0	56	0	0	0	0	0	39	5	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	22	0	0	2	84	0	65	0	0	101	34	123	13	0	0	0	102	0	0	0	0	0	0	0	160	0	0	174	0	0	0	90	0	0	14	0	0	67	0	0	0	31	0	0	0	0	93	60	0	46	0	0
2633032	0	0	0	72	0	0	0	65	4	0	0	0	0	46	0	0	0	0	0	17	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	61	0	0	1	45	0	39	0	0	62	25	46	93	0	0	0	129	0	0	0	0	0	0	0	185	0	0	101	0	0	0	32	0	0	10	0	0	67	0	0	0	15	0	0	0	0	65	117	0	37	0	0
2666724	0	0	0	64	0	0	1	37	0	0	0	0	0	27	0	0	0	0	0	12	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	32	0	0	0	33	0	22	0	0	70	19	38	90	0	0	0	119	0	0	0	0	0	0	0	226	0	0	18	0	0	0	33	0	0	5	0	0	39	0	0	0	8	0	0	0	0	48	99	0	8	0	0
2699988	0	0	0	34	0	0	0	24	0	0	0	0	0	28	0	0	0	0	0	4	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	33	0	0	0	18	0	13	0	0	77	16	26	52	0	0	0	81	0	0	0	0	0	127	0	121	0	0	0	0	0	1	2	0	0	4	0	0	8	0	0	0	2	0	0	0	0	97	51	0	0	0	0
2733161	78	0	0	12	0	0	0	16	86	0	0	0	0	18	0	0	0	0	0	1	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	1	32	0	0	95	14	6	10	0	0	51	9	15	36	0	0	0	72	0	0	0	0	0	70	0	107	0	0	0	0	0	1	44	0	0	38	0	67	2	0	0	0	5	0	0	0	0	93	73	0	0	85	0
2766683	97	0	0	5	0	0	0	6	108	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	19	13	0	0	60	5	121	1	0	0	30	4	0	31	0	0	0	52	0	0	0	0	0	58	0	76	0	0	0	0	0	3	102	0	0	141	0	66	2	0	0	0	1	0	0	6	0	86	118	0	18	119	0
2800148	49	0	0	1	0	0	0	1	54	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	16	0	98	0	58	4	92	1	0	0	18	1	0	12	0	0	0	46	0	0	0	0	0	35	0	32	0	0	0	80	0	2	60	0	0	90	0	52	0	0	0	0	1	8	0	127	0	44	176	0	47	45	0
2833236	51	0	0	0	0	0	0	0	34	0	30	0	0	3	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	24	45	21	0	97	1	43	0	0	0	13	7	0	0	0	0	0	43	0	0	0	0	0	0	0	9	6	0	0	110	0	0	88	0	0	33	0	41	0	0	0	0	7	29	0	267	0	31	32	0	1	43	0
2866709	41	0	0	0	0	0	0	0	17	0	122	0	0	2	49	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	23	26	0	111	0	11	0	0	0	41	105	0	0	0	0	0	25	0	0	0	0	0	0	0	0	136	0	0	67	0	2	66	0	0	28	0	11	0	89	75	0	20	25	0	194	0	21	14	0	0	26	0
2900811	23	0	0	0	0	0	0	0	7	0	61	0	0	0	53	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	14	0	93	0	0	0	0	0	161	81	49	0	0	0	0	6	0	0	0	0	11	0	0	0	86	0	0	31	0	5	21	0	0	4	0	0	0	93	92	0	15	15	18	259	0	12	9	0	0	7	0
2933375	13	0	0	0	0	0	0	0	0	0	53	0	0	0	42	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	82	0	74	157	0	0	0	0	102	35	46	0	0	0	0	0	0	0	0	0	12	0	0	0	121	0	0	102	0	11	7	0	0	0	0	0	0	92	52	0	0	0	11	261	0	5	5	0	0	1	0
2966581	6	0	0	0	0	0	0	0	0	0	33	0	0	0	27	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	48	0	57	136	0	0	0	0	69	93	50	0	0	0	0	0	0	0	0	0	7	0	0	136	174	0	0	99	0	33	5	73	0	0	0	0	0	60	26	0	0	0	5	303	0	2	2	0	0	0	0
2999695	7	0	0	0	0	0	0	0	0	0	10	0	0	0	0	57	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	75	81	0	0	0	98	47	0	42	236	0	0	0	0	61	77	51	0	0	0	0	0	0	0	0	0	0	0	0	153	126	0	0	35	0	7	0	27	0	0	0	0	0	35	6	0	0	0	156	251	0	0	0	0	0	0	0
3033444	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	81	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	78	46	0	14	0	97	30	72	29	162	0	0	0	0	44	48	35	0	0	0	0	0	0	0	0	0	0	0	0	93	95	0	0	2	0	4	33	5	0	12	0	0	0	59	6	0	0	0	115	251	0	0	1	0	0	0	0
3066654	0	0	0	0	0	0	0	15	0	0	0	0	56	0	0	54	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	125	34	0	103	0	68	11	79	16	86	0	0	0	0	23	26	21	0	0	0	0	0	0	0	0	0	0	0	0	221	71	0	0	0	0	4	112	0	0	34	0	0	0	27	0	0	0	0	63	213	0	0	0	0	0	0	0
3100046	0	0	0	0	0	0	0	48	0	0	0	0	134	0	0	41	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	20	0	0	111	16	0	88	0	97	0	30	7	46	0	0	0	0	12	17	8	0	0	0	0	47	0	0	0	0	0	0	0	251	64	0	0	0	0	0	152	44	43	55	31	0	0	5	0	0	0	0	77	173	0	0	0	0	0	0	0
3133449	0	0	0	0	0	0	0	57	0	1	0	0	133	0	0	10	6	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	394	0	0	24	0	0	109	0	0	97	68	62	0	27	4	146	0	0	0	0	4	11	3	0	114	0	0	73	0	0	0	0	0	0	0	168	52	0	0	0	0	0	153	85	97	174	79	94	0	1	0	135	0	0	122	120	0	0	0	0	0	0	0
3167424	0	0	0	0	0	0	0	46	0	120	0	0	189	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	360	0	0	15	0	0	95	0	0	90	90	50	0	0	1	119	0	0	0	0	0	27	1	0	22	0	0	57	0	0	0	0	0	0	0	136	45	4	0	0	0	0	146	54	36	137	53	70	58	66	0	121	0	0	101	62	0	52	0	0	0	0	0
3204996	29	0	0	0	0	0	0	31	0	138	0	0	160	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	285	0	0	6	0	0	59	0	0	132	34	45	0	0	0	62	0	0	0	0	0	111	91	0	57	0	0	39	0	0	0	0	0	0	0	162	41	82	0	0	0	0	137	111	44	77	89	46	42	77	0	67	0	0	77	24	0	63	0	0	0	0	0
3233391	79	0	0	0	0	0	0	15	0	86	0	0	175	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	34	0	0	160	47	34	0	0	0	0	0	0	0	0	0	83	93	0	44	53	0	28	0	0	0	0	0	0	0	193	25	68	0	0	0	0	34	112	48	64	101	2	40	34	0	74	0	0	33	23	0	47	0	0	0	0	0
3266489	34	0	0	0	0	0	0	4	0	47	0	0	57	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	22	0	0	286	47	8	0	0	0	2	0	0	0	0	0	75	65	0	2	181	0	15	0	0	0	0	0	0	0	131	21	47	0	0	0	0	55	56	89	40	86	0	37	17	0	65	0	0	20	25	0	29	0	0	0	0	0
3300241	32	0	0	0	0	0	0	3	0	18	0	0	20	0	72	0	0	0	0	0	98	0	119	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	11	0	0	180	47	0	0	0	0	0	0	0	0	0	0	64	76	0	0	169	0	6	0	0	0	0	0	0	0	43	16	6	0	0	0	106	10	58	79	21	64	0	15	6	0	66	0	0	12	21	0	9	0	0	0	0	0
3333653	17	0	0	0	0	0	0	0	0	7	0	0	9	0	61	0	0	0	0	0	146	28	75	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	9	0	0	39	33	0	0	0	0	1	0	0	0	0	0	41	41	0	0	174	0	3	0	0	0	0	0	0	0	33	16	0	0	0	0	134	94	63	39	18	25	0	9	2	0	18	0	0	2	11	0	1	52	0	0	0	0
3367308	0	0	0	0	0	0	0	0	0	0	0	0	6	0	49	0	0	0	0	0	192	39	50	0	0	0	0	0	0	0	0	0	0	4	0	0	0	117	0	3	0	0	211	18	0	0	0	0	1	0	13	0	0	0	25	21	56	0	99	0	1	0	0	0	0	0	0	0	20	7	0	247	0	0	74	92	39	9	12	7	0	2	0	0	4	0	0	0	6	0	0	29	0	0	0	0
3405556	0	0	0	0	0	0	0	0	0	0	0	0	1	0	51	0	0	0	0	0	137	55	27	0	0	0	0	0	0	0	0	0	0	5	0	0	0	90	0	2	0	0	204	109	0	0	0	0	0	0	30	0	0	0	15	10	81	0	64	0	0	0	0	0	0	0	0	19	9	7	0	355	0	0	46	52	20	0	7	97	0	0	0	0	2	0	0	0	2	0	0	143	0	0	0	41
3433274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	210	68	8	0	1	0	0	0	0	0	0	0	0	1	0	0	0	77	0	0	0	0	88	74	2	0	0	0	0	0	39	0	0	0	8	1	66	0	30	0	0	0	0	0	0	0	89	76	5	6	0	308	0	0	26	6	6	0	2	84	0	0	0	0	0	58	43	8	0	0	0	115	0	0	0	110
3466438	0	0	31	0	0	0	0	0	0	0	0	0	0	60	32	0	0	0	0	0	122	46	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	60	53	0	0	0	67	68	61	50	0	0	0	102	37	0	0	0	7	0	62	0	17	0	118	0	0	0	0	0	60	52	140	6	0	200	58	0	9	5	0	0	1	61	0	0	0	0	0	24	37	78	0	0	0	74	0	0	0	63
3505767	0	0	118	0	0	0	0	0	0	0	0	0	0	39	19	0	0	0	75	0	98	25	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	39	53	0	0	0	8	42	0	49	0	0	0	104	30	0	0	0	0	0	61	0	10	0	263	0	0	0	0	0	6	64	303	0	0	140	96	0	1	11	62	0	1	23	0	0	0	0	0	30	34	89	0	0	0	62	108	0	0	58
3545326	0	0	57	0	0	0	0	0	0	0	0	0	0	35	8	0	0	0	137	0	68	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	78	0	0	0	0	14	17	53	0	0	0	41	21	0	0	0	0	0	57	0	2	0	276	0	0	0	0	0	4	27	173	0	0	92	41	0	0	57	54	0	0	2	0	0	0	0	0	4	46	86	0	0	0	26	98	0	0	24
3566980	0	0	55	0	0	0	0	34	0	0	0	0	0	46	0	0	0	0	124	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	44	0	0	0	3	1	0	49	0	36	0	32	1	0	0	0	0	62	43	0	1	0	231	0	0	0	0	0	7	10	127	1	0	71	32	0	0	43	98	0	0	0	0	28	0	0	0	0	52	46	0	0	0	0	92	0	0	9
3600755	0	0	42	0	0	0	0	43	0	0	0	0	0	39	0	0	0	0	76	0	169	0	0	0	0	0	0	0	0	52	0	0	0	21	0	0	0	15	14	0	0	0	5	0	17	28	0	111	0	20	0	0	0	114	0	105	17	0	0	2	271	0	0	0	0	0	0	6	87	56	0	53	3	0	0	27	93	0	0	0	0	68	0	0	0	0	40	4	0	0	0	0	169	0	0	2
3633320	0	0	24	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	44	0	103	0	0	0	0	0	0	0	0	72	0	0	0	56	0	0	0	10	0	0	0	0	7	0	99	13	0	126	0	7	0	0	0	72	52	73	10	0	0	135	179	0	0	0	0	0	0	7	45	71	0	31	0	0	0	30	64	0	0	0	0	88	7	0	0	0	75	0	0	0	0	0	152	0	0	0
3666594	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	56	0	0	0	70	0	8	0	2	113	0	0	0	17	0	0	0	7	0	2	0	0	7	0	98	3	0	80	0	2	0	0	0	62	89	68	3	0	0	205	121	0	0	0	0	0	0	0	20	15	0	25	17	0	0	66	0	0	67	0	137	55	24	9	0	0	98	0	0	0	0	0	85	0	0	0
3699838	0	24	105	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	23	0	35	0	0	0	46	0	16	0	108	101	0	0	0	0	0	0	0	7	0	117	44	0	11	0	129	0	0	76	0	1	0	0	102	108	37	34	1	0	0	156	70	0	0	0	0	0	0	0	14	59	0	14	80	0	0	25	0	0	158	0	69	9	70	50	0	0	19	0	0	92	0	0	65	0	0	0
3733032	0	105	81	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	75	0	23	0	0	0	38	0	126	0	161	65	0	0	0	0	0	0	0	2	0	76	155	0	9	0	176	0	0	63	0	1	0	0	98	75	65	26	1	0	0	135	55	0	0	0	0	0	0	0	4	140	0	5	83	0	0	12	0	0	85	0	41	2	95	106	0	0	0	0	0	95	0	0	39	0	0	0
3766366	0	29	42	0	0	0	0	0	0	0	0	0	0	0	39	0	16	0	41	0	11	0	0	34	20	0	168	0	169	41	0	0	0	0	0	0	0	0	0	61	307	0	21	0	103	0	49	48	0	0	0	0	62	68	54	13	0	0	0	72	38	0	1	0	0	0	0	0	90	87	0	33	2	0	0	0	0	0	48	0	15	1	71	81	0	0	0	0	0	60	0	0	18	0	0	0
3800166	0	5	18	0	0	0	0	0	54	0	0	0	0	0	24	0	33	0	27	0	4	0	0	68	6	0	202	0	214	17	0	0	0	0	0	0	0	0	93	44	362	0	91	0	82	0	77	25	0	0	0	20	44	43	54	21	0	0	0	50	27	0	0	0	0	0	60	0	90	80	0	124	0	0	0	0	61	0	92	0	2	0	34	165	0	25	0	0	0	52	0	0	12	0	0	0
3833025	0	0	8	0	0	0	0	0	131	0	0	0	7	0	0	0	34	0	33	0	9	0	0	57	0	0	225	0	409	10	0	0	0	0	0	0	0	0	100	26	137	0	51	0	55	0	33	11	0	0	0	71	23	0	44	40	0	0	0	24	23	0	2	0	0	0	199	0	103	61	0	170	0	0	0	14	191	0	138	0	0	0	5	188	0	41	0	0	0	127	137	0	3	0	0	0
3866367	0	0	3	0	0	37	0	0	243	0	0	0	8	0	0	0	40	1	25	0	3	0	0	55	0	0	154	0	399	6	0	0	0	0	0	0	0	0	52	15	55	0	63	0	20	0	32	4	13	0	76	87	5	0	28	57	0	13	0	15	15	0	3	0	0	0	85	0	93	25	0	157	0	0	0	87	127	0	51	0	0	0	62	110	0	30	0	91	0	234	131	0	1	0	0	0
3899735	0	0	3	0	0	109	0	0	274	0	0	0	9	0	0	0	34	0	0	0	1	0	0	14	0	0	103	0	293	1	0	0	0	59	0	0	0	0	42	12	31	0	47	0	11	95	20	0	109	0	95	47	0	0	13	46	0	67	0	10	13	0	1	0	4	0	53	0	57	206	0	75	0	0	0	107	208	0	86	0	46	0	78	110	48	84	0	66	0	207	295	0	0	0	0	0
3933097	0	0	1	0	0	93	0	0	108	0	39	0	8	0	0	0	13	0	0	0	0	0	0	0	0	0	226	0	214	0	0	0	0	65	0	0	0	0	23	7	22	0	32	0	6	64	0	3	55	0	71	36	0	0	4	28	0	9	0	4	7	0	0	0	127	0	211	0	20	114	0	21	0	0	14	97	90	0	35	65	62	0	39	67	128	77	0	78	27	197	273	91	0	0	0	0
3979455	0	0	0	0	0	52	0	0	169	0	84	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	258	0	192	0	0	0	0	40	0	0	0	0	16	3	16	0	18	0	1	58	0	121	48	0	74	20	0	0	0	12	0	33	0	0	5	0	0	0	55	0	193	0	3	169	0	17	0	0	107	49	74	0	12	63	51	0	13	27	61	106	0	61	125	147	323	105	0	121	0	0
3999913	0	0	0	0	0	43	0	0	216	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	163	0	0	0	0	24	0	0	0	0	5	2	10	0	7	96	0	12	0	166	41	0	78	0	0	0	0	7	0	191	0	0	2	0	0	0	48	0	117	0	0	147	0	16	0	0	69	147	6	0	0	67	33	0	25	20	46	80	0	31	99	112	282	70	0	99	0	0
4033299	0	0	0	0	0	17	0	0	162	0	29	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	207	0	126	0	0	0	0	2	0	0	0	0	3	0	3	0	0	44	0	0	0	248	132	0	16	0	0	0	0	1	9	191	79	0	0	0	0	0	34	0	99	0	0	124	2	13	0	0	66	124	21	0	0	47	1	0	20	12	106	57	0	22	75	49	203	52	0	122	0	0
4066608	0	0	0	0	0	6	0	0	39	0	0	0	5	0	0	18	0	0	0	5	0	0	0	0	0	0	125	0	84	0	0	0	0	0	0	0	0	0	0	0	1	0	0	44	0	0	0	249	92	0	2	0	0	0	0	1	103	189	110	0	0	0	0	0	19	0	72	0	0	81	9	6	0	0	56	193	15	0	2	22	0	1	56	9	54	29	0	15	29	9	74	27	0	57	0	0
4099911	0	0	0	0	0	1	0	0	15	0	0	0	5	0	0	113	0	0	0	0	0	0	0	0	0	10	11	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	245	129	0	0	0	0	0	31	0	86	150	236	0	122	0	0	0	6	0	40	17	0	53	0	6	0	0	77	108	4	11	75	13	0	39	116	5	48	13	0	8	9	2	13	5	0	6	0	0
4133240	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	55	0	0	0	0	26	11	0	62	0	157	6	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	126	187	71	20	0	0	0	0	227	0	101	83	277	0	92	0	0	0	2	0	13	56	18	39	0	3	0	0	57	152	15	107	139	6	0	57	87	3	24	3	0	2	1	0	4	0	0	0	0	0
4166473	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	47	0	13	0	0	106	25	0	99	0	122	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	236	86	44	88	0	0	0	0	185	1	102	24	256	0	89	0	0	0	0	0	1	32	50	31	0	0	0	0	78	125	190	103	164	4	0	10	70	3	0	0	0	3	0	0	1	0	0	0	43	0
4200032	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	28	0	23	0	0	43	110	0	59	0	137	0	0	9	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	400	44	66	61	0	0	0	0	121	0	139	6	125	0	172	0	0	0	0	0	0	0	35	28	0	0	0	0	100	123	105	74	101	0	0	0	21	1	0	0	0	0	0	0	72	0	0	0	83	0
4233297	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	12	0	52	0	0	116	61	0	40	0	121	0	0	4	33	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	114	494	24	103	38	0	0	0	0	81	0	149	0	43	2	203	0	0	0	0	0	0	0	0	15	0	0	0	0	71	67	98	297	67	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	26	0
4266365	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	2	0	49	0	0	163	61	0	23	0	72	0	0	1	41	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	56	294	11	80	35	0	0	0	0	62	0	29	0	30	0	109	0	0	43	0	0	0	0	0	12	0	0	17	0	41	34	127	269	32	0	0	0	0	1	0	0	0	6	0	0	152	0	0	0	26	0
4299779	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	236	30	22	11	0	29	0	0	0	40	0	0	0	0	0	0	0	72	0	0	0	0	1	0	0	159	73	2	64	17	0	0	0	0	45	0	10	0	23	0	52	0	0	230	0	0	0	0	0	129	0	0	13	0	12	74	109	207	20	122	0	0	15	0	0	0	0	67	0	0	121	0	0	0	14	0
4333416	0	0	22	69	0	0	0	0	0	0	0	0	0	0	0	60	0	81	0	0	181	9	89	2	0	4	0	0	1	19	0	0	0	27	0	0	0	2	0	101	0	0	26	0	0	151	30	0	15	0	0	0	0	0	36	0	0	0	10	0	38	0	0	145	0	0	0	0	0	105	0	0	0	0	0	39	76	106	19	111	3	0	76	0	0	0	0	63	0	0	104	0	0	0	0	0
4366463	0	0	49	39	0	0	0	0	0	0	88	0	0	0	0	96	0	54	0	0	137	0	66	0	0	2	0	0	1	0	0	0	0	101	0	0	10	0	0	122	0	0	134	0	0	85	2	0	0	0	0	0	0	0	20	0	0	0	1	0	22	0	0	121	0	0	0	0	0	62	0	0	0	0	3	11	43	90	11	98	47	0	32	0	0	0	0	18	0	0	88	0	0	0	0	0
4399790	0	0	53	6	0	0	0	0	0	0	98	0	0	0	0	121	0	54	0	0	97	0	53	0	0	0	0	0	0	0	0	0	0	37	0	0	88	0	0	61	0	0	22	0	2	54	0	0	0	0	0	0	0	0	7	0	0	0	1	0	20	0	0	94	0	0	0	0	15	57	0	0	114	0	1	0	19	67	52	99	53	0	36	0	0	0	0	0	0	0	31	0	0	0	0	0
4433455	0	0	8	0	0	0	0	0	0	0	62	0	0	0	0	93	0	45	2	0	54	0	41	0	0	0	0	0	0	0	0	0	0	48	0	0	86	0	0	54	0	0	55	0	38	19	0	0	0	0	0	0	0	0	6	0	0	0	0	0	83	0	0	166	0	0	1	0	76	28	0	0	135	0	31	0	7	41	32	75	34	0	16	0	0	0	0	66	0	0	24	0	0	0	0	0
